*Item,Descr,ItemClass,UOM,DefaultUOM,UDC_BuyUOM,UDC_BuyContent,UDC_Weight,UDC_Cube,UnitPrice,PlanLevel,UDC_CategoryDescr,UDC_CategoryID,UDC_ClassDescr,UDC_ClassID,UDC_CREATE_DteTm,UDC_Delete,UDC_DeptDescr,UDC_DeptID,UDC_SubDeptDescr,UDC_SubDeptID,UDC_Update_DteTm,UnitsPerPallet,Vol,Wgt,BRAND,UDC_GOLIVE
3524321,Tao Fuji Nam Phi tui 3kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3524322,Kiwi xanh N.Z Organic hop4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525143,Tao Fuji N.Z(Organic)hop 1.3kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"120,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525144,Cherry Canada hop 300g-TONY,DEFAULT,PIECES,18,EA,1.000,.000,.000,"125,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525145,Tao hong Queen N.Z tui1kg-TONY,DEFAULT,PIECES,18,EA,1.000,.000,.000,"98,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525146,Tao bi do N.Zealandtui1kg-TONY,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525147,Cherry Canada 300g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"125,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525148,Cherry Canada 200g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3525821,Tao Envy NewZealand tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"145,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/10/21 06:56 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3526148,Nho den Ba Moi 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"36,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3526172,Nho xanh k.hat My h500g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"82,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3526173,Nho den k.hat My h500g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3526174,Nho do k.hat My h500g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3526175,Nho den k.hat ntayMy500g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/4/21 06:48 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3527433,Thom mat (1.6kgUP),DEFAULT,PIECES,18,EA,1.000,.000,.000,"30,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,12/11/21 07:02 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3528211,Tao bi do Phap tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3528836,Quyt Uc tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"60,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,12/11/21 07:02 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3529370,Viet quat New Zealand 200g-TP,DEFAULT,PIECES,18,EA,1.000,.000,.000,"150,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3531241,Dau HanQuoc Seolhyang hop 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"374,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3531242,Tao Sugarbee My tui 900g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"150,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3531243,Tao RosalynnOrganic My tui900g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"90,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3531582,Tao bi do My tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"90,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/6/22 07:10 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3532284,Tao Envy My tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"200,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3532587,Tao bi do Phap nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3533036,Tao Fuji My tui 2.3kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"185,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3533037,Kiwi vang Phap hop 8trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"170,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3533439,Tao Rockit New hop 2 ong 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"220,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/10/22 07:06 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3533811,Quyt tieu dong hop kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"35,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,3/8/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3533909,Cherry Newzealand kg-BIO,DEFAULT,PIECES,18,KG,1.000,.000,.000,"780,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,3/8/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3533931,Dau Han Quoc hop 250g-BIO,DEFAULT,PIECES,18,EA,1.000,.000,.000,"150,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,3/8/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3534786,Tao bi do Phap hop 6 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,4/6/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3535105,Nho do k.hat Uc hop 400g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"100,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,4/6/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3535302,Tao Ever Crisp My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"95,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,4/6/22 06:46 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3537005,Cam sanh tui luoi 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"24,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3537006,Oi tran chau ruot do vi 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"25,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3537328,Nho xanh khong hat Chile kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"150,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,5/10/22 06:47 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3537457,Tao Candine Organic Phap kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"75,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3538771,Tao bi do Nam Phi tui 3kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"130,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3538970,Tao Sassy NewZealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"65,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3539171,Tao Fuji My tui 3kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"190,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/22 07:35 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3542565,Tao Dazzle N.Z hop 6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"83,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,8/9/22 07:36 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3542566,Tao hong Queen N.Z hop 6trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"78,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,8/9/22 07:36 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3544291,Tao Organic Juliet tui 1.5kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"130,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,8/9/22 07:36 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3544292,Tao Dazzle N.Z Organic tui 1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"95,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,8/9/22 07:36 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3544833,Tao Koru Organic Newzealand kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,9/12/22 07:44 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3545934,Tao Ambrosia N.Z hop 3trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,"89,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,9/12/22 07:44 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3547077,Dua luoi vang Kim Long kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,10/11/22 07:11 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3547078,Dua luoi vang Huynh Long kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,10/11/22 07:11 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3547185,Tao Dazzle N.Z tui 1.5kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,"140,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/11/22 07:11 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3547390,Tao Ambrosia N.Z hop6trai-TONY,DEFAULT,PIECES,18,EA,1.000,.000,.000,"95,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/11/22 07:11 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3548619,Nho den k.hat My dac biet kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"145,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,10/11/22 07:11 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3548869,Tao Ambrosia N.Z hop3trai-TONY,DEFAULT,PIECES,18,EA,1.000,.000,.000,"85,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,10/11/22 07:11 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3550161,Tao do Cripps Nam Phi kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"48,000.000",1,Thuc Pham Tuoi Song,1,Trai cay can kg,1,11/8/22 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3550899,Tao Ambrosia N.Z hop 6trai-BIO,DEFAULT,PIECES,18,EA,1.000,.000,.000,"95,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,11/8/22 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3551444,Le do vang N.Phi tui 1kg-TONY,DEFAULT,PIECES,18,EA,1.000,.000,.000,"95,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,12/10/22 07:16 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3551585,Cam Uc tui 1kg-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"50,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,12/10/22 07:16 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3551586,Nho xanh & do Phan Rang 500g,DEFAULT,PIECES,18,EA,1.000,.000,.000,"31,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,12/10/22 07:16 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3554263,Tao bi do My tui 1 kg-D.NHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3554264,Tao xanh My tui 1 kg-D.NHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"80,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3554265,Tao do My tui 1 kg-D.NHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"70,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3554266,Tao Fuji My tui 1 kg-D.NHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"60,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3554814,Dau Han Quoc hop 330g-DNHAT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"190,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3554957,Quyt Nhat kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"235,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3555503,Tao Fuji do Nam Phi kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,"55,000.000",0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3555504,Dao Uc 500g-TDT,DEFAULT,PIECES,18,EA,1.000,.000,.000,"130,000.000",0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,1/10/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3555554,HQ tao Envy My 6 trai-BIO,DEFAULT,PIECES,18,EA,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Hop qua TP,1,2/8/23 07:09 AM,false,Hop qua bo du lich,900,Hop qua thuc pham,1,4/8/24 06:16 AM,1.000,.000,.000,,false
3555555,HQ tao Envy My 8 trai-BIO,DEFAULT,PIECES,18,EA,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Hop qua TP,1,2/8/23 07:09 AM,false,Hop qua bo du lich,900,Hop qua thuc pham,1,4/8/24 06:16 AM,1.000,.000,.000,,false
3555838,Xoai cat Hoa Loc Premium kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3555839,Xoai cat chu xanh Premium kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3555840,Xoai cat chu vang Premium kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3555913,Tao Hidden Rose My(Ruot do) kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556116,Cherry Uc size 26-28 Kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556312,Quyt Nhat hop 4trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556313,Quyt Nhat hop 8trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556344,Nho xanh k.hat NamPhi L1 kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,2/8/23 07:09 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556450,Tao Dazzle My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,3/8/23 06:38 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556451,Tao Dazzle My nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,3/8/23 06:38 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3556873,Cherry Newzealand kg-DNHAT,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,1/10/24 06:38 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3559762,Cam Cara My hop 3 trai,DEFAULT,PIECES,18,EA,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,5/10/23 06:39 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3560125,Tao Sunrise Magic My kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,5/10/23 06:39 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3560258,Tao bi do Nam Phi nho kg,DEFAULT,PIECES,18,KG,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay can kg,1,5/10/23 06:39 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
3560938,Tao Organic juliet Phap tui1kg,DEFAULT,PIECES,18,EA,1.000,.000,.000,.000,0,Thuc Pham Tuoi Song,1,Trai cay dong goi,5,6/9/23 06:29 AM,false,Thuc pham tuoi-so che,101,Trai cay cac loai,10,4/8/24 06:16 AM,1.000,.000,.000,,false
